DateTime,AddedIPs,RemovedIPs
1596954121,0,3
1596954721,1,0
1596955321,0,3
1596956521,3,0
1596957121,1,0
1596957721,0,1
1596958921,2,0
1596960122,2,5
1596960722,0,8
1596962522,2,1
1596963721,0,2
1596964321,14,2
1596964921,0,1
1596965521,1,1
1596966121,0,1
1596967921,0,4
1596968521,0,1
1596969121,0,9
1596969722,0,4
1596970921,0,1
1596972721,2,0
1596973921,0,1
1596976921,1,0
1596978121,0,1
1596979321,0,3
1596981121,2,0
1596982321,0,2
1596984121,1,4
1596985922,0,4
1596987721,0,1
1596989521,3,6
1596990121,1,2
1596992521,1,0
1596993121,4,0
1596994321,1,0
1596994922,0,2
1596996122,1,1
1596996721,0,4
1596997321,1,0
1596998521,3,2
1596999721,0,1
1597000321,1,0
1597000921,2,3
1597002121,1,0
1597002721,2,2
1597003322,0,4
1597004521,1,0
1597005721,8,1
1597006921,1,2
1597009921,1,2
1597010521,6,0
1597011721,2,1
1597012321,0,2
1597012921,1,0
1597014121,1,1
1597015321,0,5
1597017721,1,4
1597018921,2,2
1597020121,0,1
1597022521,0,3
1597023721,2,4
1597024922,1,0
1597025521,2,0
1597026722,0,6
1597027921,0,2
1597029721,0,3
1597030921,1,0
1597032121,3,0
1597033321,1,2
1597034521,3,1
1597035721,0,2
1597038121,3,1
1597039321,0,1
1597041121,0,8
1597042322,1,0
1597044121,3,1
1597046521,2,5
1597047721,1,0
1597048321,1,4
1597049521,0,3
1597050121,1,1
1597051921,1,3
1597052521,1,0
1597053721,2,3
1597054321,9,1
1597055521,0,3
1597056721,1,1
1597057321,1,0
1597057922,0,3
1597059121,2,9
1597059721,2,0
1597060321,3,1
1597061521,3,8
1597062721,1,0
1597064521,1,4
1597065721,5,10
1597066922,1,0
1597068121,3,6
1597068721,0,3
1597069321,1,0
1597070521,1,2
1597071722,1,1
1597072921,1,2
1597075321,0,11
1597075921,1,0
1597077121,0,3
1597079521,49,1
1597080721,1,2
1597081321,1,0
1597082521,1,0
1597083122,0,1
1597083721,1,3
1597086121,1,1
1597087321,3,4
1597089721,1,1
1597090322,0,2
1597091521,1,2
1597092721,2,2
1597093321,1,0
1597093921,1,1
1597095122,1,2
1597096921,1,4
1597097521,1,0
1597098721,2,1
1597099321,0,2
1597099921,1,0
1597101721,0,5
1597103521,1,1
1597104122,1,0
1597105321,1,1
1597106521,0,7
1597108921,1,4
1597110121,3,0
1597110721,0,3
1597111321,1,0
1597111921,0,3
1597113121,2,0
1597114321,1,0
1597115521,4,0
1597118521,1,0
1597119721,1,5
1597120921,4,1
1597122122,1,1
1597122721,1,0
1597123921,0,3
1597124521,1,0
1597125722,0,3
1597126321,2,0
1597126921,1,18
1597128121,0,17
1597128722,2,0
1597130521,0,2
1597131121,1,0
1597133521,3,0
1597134121,1,2
1597135321,1,0
1597135921,0,1
1597137122,1,1
1597138921,1,0
1597140121,0,22
1597141321,2,0
1597142522,2,3
1597143721,2,0
1597144321,2,2
1597145522,1,0
1597148521,0,1
1597149721,0,3
1597150321,2,0
1597152121,10,0
1597152721,3,2
1597153321,0,4
1597155122,1,15
1597156321,48,0
1597156921,1,0
1597157521,7,0
1597158721,5,2
1597159921,7,0
1597160521,1,3
1597161722,3,1
1597162321,0,1
1597163521,1,0
1597165321,3,9
1597166521,2,0
1597167121,1,3
1597168921,0,4
1597170121,1,1
1597171921,1,3
1597173121,2,9
1597173721,1,0
1597175521,1,6
1597176121,2,0
1597176722,3,0
1597177921,2,6
1597178521,1,0
1597179721,1,6
1597180921,1,3
1597181522,0,1
1597182121,5,3
1597183921,0,1
1597184521,0,2
1597185121,1,0
1597186922,1,3
1597188121,2,0
1597189321,0,1
1597190522,4,0
1597191122,2,2
1597193522,1,2
1597196521,2,0
1597198921,1,4
1597200122,1,0
1597203122,0,2
1597203721,0,1
1597205521,0,2
1597206121,1,0
1597209122,5,1
1597209721,0,1
1597210921,0,1
1597211521,1,0
1597213321,2,1
1597214521,0,10
1597215721,0,2
1597216921,2,0
1597217522,0,2
1597218721,5,0
1597219321,4,1
1597221122,1,1
1597222921,1,2
1597223521,0,1
1597225321,2,0
1597225921,0,1
1597226521,1,0
1597227121,10,0
1597227721,0,2
1597229521,1,0
1597230122,0,1
1597231921,0,1
1597232521,0,1
1597233722,1,0
1597235521,1,0
1597237322,0,2
1597238522,1,0
1597240921,2,1
1597241521,2,0
1597242721,2,2
1597244521,1,1
1597245722,2,2
1597246921,0,1
1597247522,1,0
1597248722,2,0
1597249321,1,0
1597249921,0,1
1597253521,1,3
1597255321,0,1
1597256521,3,1
1597257121,3,0
1597257721,0,1
1597258321,1,0
1597258921,0,3
1597260121,4,0
1597261321,0,1
1597263121,0,1
1597264321,0,3
1597264921,0,1
1597267321,3,3
1597268521,3,3
1597269121,1,0
1597269722,0,2
1597270321,0,1
1597270921,2,0
1597272122,2,0
1597273322,0,1
1597274521,0,3
1597275721,55,0
1597276321,1,3
1597278122,0,29
1597279321,1,0
1597281121,0,4
1597282922,1,3
1597284121,2,0
1597285321,2,2
1597286521,4,1
1597288922,1,3
1597291322,0,1
1597291921,0,1
1597293121,0,7
1597294321,4,0
1597296121,1,1
1597296721,1,0
1597297921,0,1
1597299121,0,4
1597299721,1,0
1597300921,1,3
1597303321,2,0
1597304521,0,3
1597305122,1,6
1597306921,4,0
1597309321,1,1
1597311121,1,3
1597312321,0,3
1597314121,0,2
1597315922,0,1
1597316521,0,1
1597317121,0,1
1597317721,3,2
1597318322,2,0
1597318921,0,2
1597321921,2,5
1597322521,4,2
1597324321,0,2
1597325521,0,1
1597327321,0,1
1597327921,1,5
1597329121,0,4
1597329721,0,3
1597331522,1,4
1597332721,0,5
1597333921,0,1
1597335121,2,2
1597336321,1,0
1597337521,0,5
1597338121,3,0
1597338722,1,0
1597339922,1,1
1597340521,0,3
1597341122,1,0
1597342322,0,5
1597344121,0,6
1597345321,0,1
1597345921,1,2
1597347121,0,2
1597347721,1,2
1597348921,0,8
1597349522,1,0
1597350721,0,4
1597351322,0,6
1597352521,2,31
1597353121,0,1
1597353721,0,3
1597354921,0,4
1597356121,1,3
1597356721,0,1
1597359121,0,4
1597360321,3,3
1597360921,22,0
1597361521,0,1
1597362721,0,6
1597363921,0,2
1597364521,2,1
1597365721,0,1
1597366921,1,5
1597367521,1,0
1597368121,0,2
1597369321,1,3
1597370521,0,1
1597371721,1,2
1597372321,0,3
1597374121,0,4
1597375321,0,3
1597378922,0,2
1597381321,2,1
1597383121,0,2
1597383721,0,5
1597387321,0,3
1597389722,0,3
1597391522,0,1
1597392721,7,0
1597393321,1,0
1597394521,0,1
1597395121,1,0
1597396921,2,0
1597399321,0,1
