DateTime,AddedIPs,RemovedIPs
1596940921,7,9
1596941521,6,18
1596942721,2,6
1596944521,2,11
1596945121,1,5
1596946921,3,0
1596948121,3,3
1596948721,0,15
1596949321,1,6
1596950521,2,0
1596951121,0,4
1596951722,2,0
1596952921,5,8
1596954121,3,8
1596954721,1,0
1596955321,3,0
1596956521,4,6
1596957121,1,4
1596957721,1,0
1596958921,5,1
1596960122,8,2
1596960722,0,8
1596962522,3,1
1596963121,1,0
1596963721,1,2
1596964321,20,0
1596965521,7,9
1596966121,2,3
1596966721,2,0
1596967321,2,1
1596967921,4,4
1596969121,0,3
1596969722,2,5
1596970921,4,3
1596971521,0,4
1596972121,10,14
1596972721,8,0
1596973921,1,10
1596974521,0,18
1596975121,3,0
1596976321,1,26
1596976921,1,0
1596977522,2,13
1596978121,0,10
1596978721,3,5
1596979321,4,14
1596979921,1,5
1596980521,1,0
1596981121,7,2
1596982321,5,5
1596982921,5,0
1596984121,2,7
1596984722,3,10
1596985922,1,7
1596986521,1,0
1596987721,3,4
1596988321,3,7
1596989521,10,5
1596990121,2,0
1596990721,6,0
1596991321,7,5
1596991921,1,0
1596992521,9,1
1596993121,17,0
1596994321,5,2
1596994922,5,0
1596996122,11,0
1596996721,17,3
1596997321,3,3
1596998521,14,6
1596999122,23,0
1596999721,11,0
1597000321,27,5
1597000921,25,0
1597002121,21,13
1597002721,25,0
1597003322,4,0
1597004521,29,14
1597005721,40,11
1597006921,35,18
1597008122,21,0
1597008721,6,12
1597009921,20,4
1597010521,11,5
1597011721,6,14
1597012321,4,0
1597012921,4,0
1597014121,13,2
1597015321,20,8
1597016521,31,9
1597017721,24,26
1597018921,30,6
1597020121,5,2
1597021321,5,6
1597022521,0,12
1597023721,4,13
1597024922,16,6
1597025521,5,11
1597026722,1,12
1597027921,0,2
1597029721,2,18
1597030921,6,0
1597032121,14,3
1597033321,8,3
1597034521,14,3
1597035721,16,7
1597036321,1,1
1597036921,10,3
1597038121,18,10
1597039321,9,3
1597041121,0,6
1597042322,5,5
1597042921,1,0
1597044121,4,0
1597045321,2,3
1597046521,2,7
1597047721,1,2
1597048321,1,6
1597049521,0,9
1597050121,3,4
1597050721,2,0
1597051921,1,22
1597052521,1,0
1597053122,1,11
1597053721,3,9
1597054321,14,4
1597055521,8,6
1597056121,3,0
1597056721,4,9
1597057321,2,0
1597057922,0,1
1597059121,6,12
1597059721,3,0
1597060321,3,0
1597061521,9,6
1597062721,2,0
1597063322,1,0
1597064521,2,6
1597065721,8,0
1597066922,3,13
1597068121,6,0
1597069321,2,0
1597070521,3,4
1597071722,2,3
1597072921,4,9
1597074121,4,0
1597075321,1,15
1597075921,3,0
1597077121,3,5
1597077721,0,1
1597078921,3,6
1597079521,69,9
1597080721,1,3
1597081321,4,0
1597082521,7,9
1597083122,1,0
1597083721,2,1
1597084921,2,4
1597085521,3,9
1597086121,4,2
1597087321,7,15
1597087921,2,13
1597088521,2,0
1597089721,7,18
1597090322,3,14
1597091521,16,18
1597092721,15,29
1597093321,9,0
1597093921,2,27
1597095122,20,15
1597095721,2,27
1597096921,12,14
1597097521,11,9
1597098721,36,2
1597099321,14,14
1597099921,2,0
1597100521,2,10
1597101721,7,20
1597102321,1,0
1597103521,9,22
1597104122,6,0
1597105321,19,19
1597106521,2,25
1597107722,4,0
1597108921,7,0
1597110121,6,8
1597110721,0,7
1597111321,5,0
1597111921,1,0
1597113121,18,2
1597114321,14,2
1597115521,5,9
1597116121,3,0
1597117321,13,14
1597118521,10,0
1597119721,5,30
1597120921,24,0
1597122122,5,13
1597122721,1,38
1597123921,7,0
1597124521,1,0
1597125722,1,17
1597126321,2,9
1597126921,14,2
1597128121,2,7
1597128722,3,0
1597129321,2,1
1597130521,1,3
1597131121,1,4
1597133521,5,1
1597134121,5,1
1597135321,6,0
1597135921,0,3
1597136521,1,3
1597137122,3,4
1597137721,7,0
1597138921,2,3
1597140121,9,5
1597141321,10,11
1597142522,8,15
1597143122,1,0
1597143721,5,2
1597144321,2,0
1597145522,2,9
1597146121,2,3
1597148521,4,10
1597149721,2,4
1597150321,12,0
1597150921,3,0
1597152121,13,9
1597152721,4,3
1597153321,1,0
1597153921,0,1
1597155122,1,4
1597156321,53,1
1597156921,4,3
1597157521,7,0
1597158721,10,3
1597159321,1,0
1597159921,7,1
1597160521,10,3
1597161722,7,5
1597162321,5,2
1597163521,3,0
1597164121,8,0
1597165321,16,19
1597166521,9,0
1597167121,7,21
1597167722,1,32
1597168321,1,0
1597168921,0,4
1597170121,22,17
1597170722,1,0
1597171322,9,0
1597171921,7,8
1597173121,7,4
1597173721,1,0
1597174321,19,1
1597175521,14,6
1597176121,10,0
1597176722,12,17
1597177921,18,9
1597178521,7,0
1597179721,12,9
1597180921,17,10
1597181522,4,6
1597182121,14,15
1597182721,4,0
1597183921,16,22
1597184521,8,0
1597185121,16,0
1597185721,5,16
1597186922,5,6
1597188121,6,0
1597188721,1,2
1597189321,1,10
1597190522,31,4
1597191122,5,17
1597192321,13,0
