DateTime,AddedIPs,RemovedIPs
1597198295,50,35
1597199076,59,47
1597199528,5,8
1597199736,38,32
1597200455,37,44
1597201176,40,48
1597201896,44,43
1597202615,34,37
1597203336,47,41
1597203608,10,18
1597204055,43,48
1597204775,53,46
1597205555,61,74
1597206215,32,49
1597206936,34,46
1597207447,13,15
1597207655,34,42
1597208375,41,50
1597209095,41,50
1597209368,12,9
1597209815,52,42
1597210535,43,43
1597211311,54,47
1597211975,37,79
1597212695,46,61
1597213239,6,9
1597213416,60,61
1597213689,7,0
1597214136,45,85
1597214856,42,74
1597215126,15,7
1597215576,46,58
1597216295,42,57
1597217074,66,61
1597217736,35,47
1597218455,38,45
1597218963,3,0
1597219175,57,46
1597219896,75,45
1597220615,142,52
1597220890,4,13
1597221335,487,322
1597222056,70,69
1597222841,57,57
1597223495,52,40
1597224216,43,49
1597224730,10,10
1597224936,39,53
1597225655,72,59
1597226375,82,53
1597226892,10,6
1597227096,74,42
1597227816,58,57
1597228329,11,0
1597228536,43,35
1597228812,13,12
1597229256,34,72
1597229976,52,115
1597230762,82,96
1597231416,44,50
1597232375,92,68
1597233160,65,63
1597234055,80,71
1597234776,48,42
1597235051,8,14
1597235495,39,42
1597236215,44,42
1597236996,42,51
1597237655,55,40
1597238375,46,60
1597238886,10,15
1597239095,39,32
1597239816,62,41
1597240536,40,55
1597240813,13,14
1597241255,69,30
1597241976,121,46
1597242753,60,62
1597242970,9,1
1597243416,53,36
1597244136,45,58
1597244922,39,68
1597245576,45,47
1597246296,39,54
1597246818,8,2
1597247016,40,53
1597247736,40,62
1597248455,53,33
1597249042,10,3
1597249416,50,52
1597250135,34,41
1597250930,60,67
1597251575,34,46
1597252295,45,49
1597252836,11,15
1597253015,30,59
1597253735,39,34
1597254771,79,68
1597255656,48,52
1597256375,44,45
1597256652,12,8
1597257096,40,40
1597257606,9,0
1597257815,44,42
1597258595,40,62
1597259256,34,24
1597259975,35,55
1597260488,11,22
1597260695,34,41
1597261415,35,34
1597262135,29,40
1597262416,14,12
1597262855,40,43
1597263575,34,36
1597264353,69,51
1597265015,96,35
1597265735,76,30
1597266260,12,10
1597266455,53,69
1597267176,30,61
1597267896,29,48
1597268167,18,10
1597268616,38,35
1597269335,46,65
1597270132,67,43
1597270775,49,37
1597271496,54,43
1597272008,15,16
1597272274,71,46
1597272936,64,28
1597273655,37,29
1597273931,8,13
1597274375,33,42
1597275095,35,32
1597275875,43,41
1597276536,29,30
1597277256,39,33
1597277775,13,11
1597277976,37,42
1597278697,32,39
1597279415,34,36
1597279696,11,6
1597280136,32,41
1597280855,27,41
1597281576,35,32
1597282295,34,35
1597283015,29,26
1597283527,17,17
1597283735,33,48
1597284455,45,38
1597285176,42,48
1597285451,19,13
1597285896,39,37
1597286615,45,47
1597286886,7,2
1597287336,29,38
1597288056,41,44
1597288775,33,42
1597289285,18,13
1597289496,35,44
1597290216,34,41
1597290936,33,54
1597291218,8,14
1597291655,43,41
1597292376,44,41
1597293153,52,36
1597293816,81,33
1597294535,73,37
1597295321,80,55
1597295976,47,50
1597296696,32,53
1597297206,9,9
1597297416,47,40
1597298136,47,36
1597298855,67,49
1597299132,10,8
1597299575,59,57
1597300297,41,50
1597301080,64,42
1597301526,16,1
1597301736,42,50
1597302455,43,50
1597302966,14,9
1597303176,54,56
1597303895,57,43
1597304616,61,44
1597304886,11,8
1597305335,49,42
1597306056,48,68
1597306831,59,127
1597307496,309,100
1597308215,54,64
1597308724,8,4
1597308936,53,58
1597309656,72,54
1597310375,43,33
1597310655,7,9
1597311096,52,61
1597311815,89,61
1597312593,132,106
1597313256,86,70
1597313976,65,59
1597314502,13,12
1597314695,41,57
1597315416,58,59
1597316192,73,40
1597316408,4,12
1597316856,86,80
1597317575,81,46
1597318356,83,56
1597319016,40,73
1597319736,75,50
1597320247,11,7
1597320456,41,61
1597321175,49,43
1597321897,45,42
1597322166,22,11
1597322616,35,40
1597323336,49,37
1597324112,61,72
1597324776,33,48
1597325496,57,45
1597326008,11,17
1597326215,85,52
1597326936,67,45
1597327655,59,62
1597327930,3,11
1597328376,31,109
1597329095,44,63
1597329873,60,68
1597330535,28,35
1597330814,7,1
1597331256,28,42
1597331783,2,0
1597331975,35,38
1597332696,42,43
1597333415,42,39
1597334135,42,39
1597334855,40,46
1597335674,39,85
1597336295,39,34
1597337016,67,45
1597337527,7,15
1597337735,68,43
1597338456,61,50
1597339175,52,33
1597339448,12,8
1597339895,88,50
1597340616,92,44
1597341393,118,56
1597342056,68,55
1597342775,79,44
1597343286,12,6
1597343496,52,46
1597344215,50,35
1597344937,55,42
1597345217,10,12
1597345454,13,0
1597345656,43,46
1597346616,61,69
1597347202,15,15
1597347576,78,67
1597348296,49,31
1597349015,45,45
1597349735,41,31
1597350456,35,33
1597351175,31,84
1597351895,34,67
1597352616,34,55
1597353407,43,71
1597354056,36,31
1597354776,47,41
1597355285,12,14
1597355495,29,43
1597356455,44,87
1597357234,53,56
1597357895,30,43
1597358616,49,61
1597359128,6,14
1597359575,47,72
1597360087,13,2
1597360296,41,34
1597361079,56,41
1597361736,36,33
1597362455,41,32
1597362966,13,13
1597363175,30,35
1597363895,40,26
1597364615,96,40
1597365336,66,31
1597366056,76,39
1597366848,67,50
1597367495,48,31
1597368215,53,31
1597368729,5,12
1597368936,39,30
1597369655,37,31
1597370375,35,31
1597370648,14,8
1597371095,42,41
1597371815,46,43
1597372596,53,49
1597373256,49,41
1597373976,39,50
1597374497,7,14
1597374751,64,51
1597375416,48,31
1597376136,38,33
1597376414,6,0
1597376855,52,45
1597377576,37,29
1597378353,43,46
1597379016,39,38
1597379735,51,45
1597380253,15,0
1597380455,36,79
1597381176,56,62
1597381896,69,57
1597382166,8,9
1597382615,51,37
1597383336,44,46
1597384114,57,61
1597384776,38,48
1597385495,40,70
1597386040,12,10
1597386216,48,50
1597386936,80,47
1597387656,95,40
1597387929,8,13
1597388377,80,45
1597389096,42,59
1597389366,7,0
1597389878,58,93
1597390536,44,65
1597391255,47,70
1597391769,15,11
1597391975,39,39
1597392696,33,39
1597393415,29,51
1597393689,10,14
1597393923,13,12
1597394135,44,46
1597394856,48,44
1597395648,43,58
1597396296,37,41
1597397015,38,63
1597397532,10,9
1597397736,34,57
1597398455,50,108
1597399176,39,94
1597399453,5,11
1597399896,54,88
1597400616,44,56
