DateTime,AddedIPs,RemovedIPs
1596925206,8,19
1596926043,122,160
1596927129,1,17
1596929078,343,100
1596929645,56,82
1596930966,11,5
1596933130,521,15
1596933244,111,143
1596935049,9,6
1596935745,85,66
1596936305,24,0
1596936993,9,6
1596937805,55,100
1596938894,10,7
1596940811,90,143
1596942757,7,3
1596944049,113,185
1596944649,8,7
1596945145,38,27
1596946570,5,7
1596947446,248,0
1596947644,98,146
1596948516,6,6
1596949435,74,129
1596950409,7,9
1596950704,43,1
1596952328,7,7
1596952846,70,80
1596954278,488,71
1596954846,40,90
1596956169,5,15
1596956447,229,105
1596958088,7,35
1596958246,39,0
1596959526,116,109
1596960039,8,16
1596960971,62,86
1596961930,11,19
1596962043,53,76
1596963849,11,22
1596964546,106,101
1596965104,57,5
1596965793,9,27
1596966435,30,64
1596967690,86,732
1596968703,82,58
1596969607,2,69
1596970205,102,145
1596971557,337,0
1596972844,76,139
1596973445,8,12
1596975368,108,45
1596975774,74,69
1596976444,17,78
1596977314,14,7
1596979204,12,7
1596979847,165,86
1596980043,32,67
1596981125,12,12
1596981141,509,0
1596981603,82,13
1596983075,17,8
1596983105,90,78
1596983646,33,89
1596984965,11,5
1596985203,0,762
1596985248,63,85
1596986887,11,7
1596987033,81,0
1596987246,23,44
1596988840,18,6
1596989733,118,12
1596990727,11,4
1596990844,93,122
1596992132,0,254
1596992651,15,9
1596993336,85,34
1596993903,98,39
1596994592,6,7
1596995668,254,0
1596996487,6,1
1596996937,107,94
1596997504,53,61
1596998410,28,107
1596999800,116,83
1597000356,12,8
1597001646,82,65
1597002247,22,6
1597004167,94,36
1597004704,67,36
1597005248,29,68
1597006117,7,25
1597008004,9,25
1597008843,188,139
1597009926,10,28
1597010214,162,274
1597011363,45,36
1597011873,7,47
1597012445,58,59
1597013773,22,43
1597015686,296,0
1597016044,215,355
1597017641,10,16
1597017650,71,18
1597019529,169,57
1597019643,1045,58
1597021695,16,10
1597022307,178,51
1597023243,36,52
1597023610,3,11
1597024854,104,51
1597025559,13,11
1597026304,47,3
1597027450,8,6
1597027806,59,80
1597029370,10,8
1597030445,142,117
1597031322,15,5
1597031967,101,63
1597033207,15,3
1597033504,66,8
1597034044,27,45
1597035127,5,8
1597035334,47,24
1597037122,8,6
1597037451,51,52
1597037644,21,44
1597038968,3,4
1597039277,132,50
1597040886,11,9
1597041243,60,56
1597042842,10,10
1597042850,47,19
1597043785,93,38
1597044727,7,5
1597046651,68,86
1597048593,11,22
1597049257,134,33
1597050496,76,101
1597051391,117,44
1597052415,30,72
1597053819,104,46
1597054356,5,674
1597055644,70,81
1597056248,10,4
1597057892,117,80
1597058169,214,0
1597059508,58,79
1597060120,21,2
1597061064,96,88
1597062015,34,18
1597062308,46,1
1597063928,9,7
1597064403,78,97
1597065876,108,41
1597066251,0,1012
1597066621,43,60
1597067769,19,12
1597068343,91,66
1597069684,13,7
1597070044,79,84
1597071201,253,0
1597071633,12,6
1597072872,132,55
1597073653,10,10
1597074796,52,82
1597075713,8,11
1597076134,89,76
1597077609,85,260
1597078803,106,95
1597079524,8,13
1597080844,117,96
1597081474,13,6
1597082449,106,85
1597083368,12,12
1597083670,59,1
1597084444,34,44
1597085288,4,5
1597087234,137,94
1597088044,50,75
1597089123,6,15
1597090032,118,52
1597091045,11,10
1597091860,318,102
1597092991,7,11
1597094887,154,167
1597095244,28,56
1597096813,10,8
1597097744,107,80
1597098751,5,4
1597098979,62,93
1597100654,210,0
1597102471,96,67
1597103148,33,309
1597104529,10,13
1597106405,123,99
1597106750,71,52
1597108330,11,10
1597108619,137,61
1597110272,7,8
1597110606,89,62
1597112163,9,12
1597113050,4544,43
1597114084,6,7
1597114209,1608,80
1597116034,7,11
1597116844,102,106
1597117925,5,8
1597118719,105,83
1597119849,9,7
1597120444,66,58
1597121790,7,13
1597122051,67,18
1597123689,63,240
1597125004,54,230
1597125634,8,12
1597127656,66,179
1597128530,370,42
1597129714,61,47
1597130368,85,93
1597131244,32,55
1597131605,15,11
1597132887,48,129
1597133524,18,19
1597134844,80,50
1597135470,8,4
1597136743,53,112
1597137361,15,15
1597138445,51,76
1597139524,22,7
1597141451,131,617
1597142043,47,58
1597143394,49,14
1597143996,432,137
1597145284,241,0
1597145451,52,1
1597147215,82,81
1597147929,289,120
1597149155,14,7
1597149244,158,63
1597151045,9,12
1597151751,46,107
1597152305,70,6
1597152965,16,9
1597153609,1022,0
1597153806,43,87
1597154910,13,7
1597156805,164,45
1597157132,38,1093
1597158750,12,10
1597159834,133,152
1597160646,9,11
1597161604,40,56
1597162563,11,17
1597163435,93,111
1597164514,49,348
1597165203,0,254
1597166400,77,19
1597166705,78,81
1597168325,10,10
1597168838,84,65
1597170274,67,110
1597170844,65,68
1597172165,16,10
1597172429,343,28
1597174083,44,109
1597174444,43,71
1597176042,13,12
1597176376,94,106
1597177928,11,15
1597178045,45,60
1597180090,25,4
1597182007,190,256
1597182977,80,26
1597183956,8,13
1597185046,44,106
1597185846,9,11
1597185946,57,82
1597186650,95,23
1597186942,0,255
1597187768,214,0
1597188304,87,61
1597188844,17,130
1597189714,2,9
1597191607,11,7
1597192248,133,120
1597192445,56,80
1597193524,14,13
1597194211,113,121
1597194381,253,0
1597195473,15,12
1597196044,54,59
1597197364,20,10
1597197954,97,106
1597199285,17,9
1597199647,48,68
1597201236,24,9
1597201251,88,13
1597203134,61,91
1597203245,24,71
1597205047,12,20
1597205808,125,55
1597206997,22,10
1597208884,16,6
1597210446,130,254
1597210808,11,8
1597212452,64,104
1597212751,17,9
1597214044,57,68
1597214655,11,9
1597215722,60,105
1597216562,12,10
1597217104,53,1
1597218513,6,9
1597218824,72,106
1597220401,13,14
1597221049,57,120
1597221244,46,71
1597222327,13,10
1597222849,30,23
1597224271,26,3
1597224650,39,77
1597224844,53,58
1597226166,10,8
1597227349,62,114
1597228083,12,558
1597228444,61,68
1597230035,289,0
1597230951,53,22
1597231928,55,92
1597233005,88,72
1597234119,18,10
1597234699,43,106
1597236010,17,11
1597236729,75,79
1597237930,10,13
1597238150,58,80
1597239871,17,7
1597239951,40,568
1597241765,28,11
1597241943,94,85
1597242844,32,80
1597243682,32,4
1597244403,762,0
1597245631,53,39
1597245904,47,90
1597246447,23,107
1597247523,20,8
1597248163,70,136
1597249477,53,8
1597250044,19,77
1597251362,13,9
1597253285,90,130
1597253433,0,509
1597253643,49,72
1597254333,0,256
1597255206,13,9
1597255330,85,115
1597257153,14,20
1597257243,71,83
1597259052,11,14
1597259736,256,254
1597259740,238,124
1597260965,9,19
1597261627,28,56
1597262914,8,18
1597263623,96,80
1597264444,28,84
1597264806,13,6
1597266045,57,124
1597266723,14,22
1597267257,39,1
1597268671,14,7
1597268716,63,70
1597270566,264,45
1597271441,57,98
1597272487,14,29
1597274429,292,0
1597274660,170,154
1597275245,21,67
1597276331,7,12
1597278249,110,111
1597278844,28,72
1597280193,11,13
1597280395,56,404
1597280850,0,255
1597282083,9,10
1597282245,51,104
1597284084,59,4870
1597285297,73,757
1597285949,10,5
1597286045,25,78
1597287849,5,10
1597289763,11,6
1597290427,118,205
1597291715,69,106
1597292556,60,0
1597293606,11,10
1597294320,49,64
1597295769,11,11
1597295937,69,66
1597296844,31,698
1597297683,6,7
1597299636,65,89
1597299795,62,9
1597300445,18,110
1597301526,7,9
1597301723,41,29
1597303449,10,21
1597304045,123,120
1597305390,10,13
1597307284,15,14
1597307444,160,71
1597309214,78,90
1597310250,80,52
1597311151,6,13
1597311857,84,71
1597313046,9,710
1597313745,54,471
1597314967,80,102
1597316913,420,250
1597318808,49,7
1597320727,9,19
1597320945,192,326
1597321847,46,0
1597322674,7,12
1597323602,75,96
1597324641,15,16
1597325445,45,146
1597325649,51,61
1597326483,3,17
1597327599,85,108
1597328427,11,31
1597329244,63,54
1597330325,18,18
1597330803,756,253
1597332244,7,18
1597332844,146,155
1597334191,15,10
1597336088,153,144
1597336231,0,256
1597337406,51,99
1597338016,9,19
1597339948,12,15
1597340744,98,84
1597341848,92,87
1597343766,92,132
1597344604,87,322
1597345712,9,13
1597347632,84,86
1597349526,37,61
1597350637,68,112
1597351444,12,7
1597351804,95,88
1597353405,60,103
1597355283,9,12
1597356041,71,68
1597357232,13,15
1597358045,368,163
1597359128,8,11
1597361080,299,0
1597361645,121,243
1597362967,10,7
1597364889,112,143
1597365247,59,64
1597366849,9,20
1597367097,69,130
1597368729,13,17
1597368844,55,58
1597370648,8,18
1597371344,43,19
1597371904,50,92
1597372596,10,17
1597373408,51,91
1597374497,12,19
1597376413,79,101
1597378353,6,18
1597379030,128,132
1597379649,28,41
1597380252,9,15
1597381398,60,60
1597382166,8,19
1597383244,79,61
1597384114,7,12
1597386040,11,14
1597386645,123,64
1597387928,10,6
1597388445,60,99
1597389878,62,72
1597390444,114,78
1597391769,11,12
1597392046,49,22
1597393688,89,55
1597394044,63,72
1597395648,15,10
1597396545,38,23
1597397532,60,52
1597397645,49,63
1597399452,8,554
1597400145,85,88
