DateTime,AddedIPs,RemovedIPs
1596405486,88,44
1596407294,45,34
1596410453,110,58
1596412366,61,49
1596414261,51,36
1596416209,56,32
1596418099,64,37
1596421001,87,76
1596422901,63,33
1596424848,60,42
1596426740,49,36
1596428661,46,32
1596430608,34,39
1596432500,50,42
1596434663,34,37
1596436588,31,32
1596438523,39,41
1596440414,33,42
1596442333,23,18
1596444287,29,39
1596446172,42,54
1596448342,68,57
1596450253,37,63
1596452231,58,43
1596454117,43,34
1596456143,52,40
1596457967,43,45
1596459853,27,43
1596461776,44,57
1596463731,44,50
1596465613,39,41
1596467539,35,42
1596469484,25,37
1596471391,46,45
1596473291,47,64
1596475253,35,75
1596477137,32,82
1596479056,29,64
1596481020,27,59
1596482893,32,59
1596485094,24,90
1596486973,27,66
1596488922,26,82
1596490809,24,60
1596492977,33,87
1596494909,31,51
1596496863,43,81
1596498746,34,65
1596500669,53,52
1596502610,30,55
1596504494,28,65
1596506516,40,70
1596509252,67,95
1596511257,32,76
1596513149,30,49
1596515327,50,63
1596517453,51,49
1596519392,23,55
1596521372,21,39
1596523217,49,46
1596525146,46,45
1596527110,55,39
1596528977,59,34
1596530915,64,32
1596532881,32,35
1596534736,49,42
1596536657,74,35
1596538604,133,43
1596540520,134,32
1596542901,94,56
1596544998,65,47
1596547067,71,41
1596548928,70,45
1596550856,61,44
1596552771,63,45
1596554677,38,35
1596556609,51,36
1596558522,39,49
1596560556,47,55
1596562393,32,28
1596564296,55,31
1596566185,75,37
1596568172,50,26
1596570021,53,36
1596572040,88,30
1596573897,69,33
1596575787,55,32
1596577728,57,39
1596579651,55,40
1596581536,59,31
1596583465,58,47
1596585411,70,49
1596587308,52,54
1596589403,79,44
1596591384,67,38
1596593326,41,42
1596595220,62,60
1596597132,49,33
1596599083,37,47
1596601023,57,65
1596602896,46,35
1596604852,45,54
1596606733,36,35
1596608659,51,31
1596610962,67,54
1596613073,64,68
1596614899,48,56
1596616813,25,56
1596618776,31,38
1596620667,48,53
1596622653,26,55
1596624523,30,101
1596626485,30,149
1596628367,38,90
1596630258,23,56
1596632293,50,49
1596634126,34,60
1596637008,65,86
1596638912,35,55
1596640815,52,37
1596642771,56,61
1596644668,39,42
1596646588,49,29
1596648529,50,44
1596650742,81,56
1596652609,55,68
1596654565,62,47
1596656423,100,49
1596658368,124,74
1596660269,89,52
1596662179,77,61
1596664128,106,54
1596666018,90,46
1596667951,144,56
1596669919,80,56
1596671802,106,51
1596673694,71,59
1596675866,101,67
1596677813,88,54
1596679699,94,41
1596681620,79,47
1596683565,74,33
1596685462,66,37
1596687378,45,54
1596689329,40,45
1596691226,44,38
1596693152,51,35
1596695096,49,46
1596696994,45,61
1596698894,48,46
1596700968,59,57
1596703006,39,30
1596704916,195,29
1596706842,243,45
1596708768,156,32
1596710712,176,31
1596712773,152,28
1596714769,167,39
1596716715,161,22
1596718573,140,36
1596720525,173,28
1596723405,149,64
1596725296,112,34
1596727243,133,51
1596729143,105,61
1596731054,99,30
1596733010,88,40
1596734892,110,52
1596737000,115,62
1596738986,99,53
1596740920,81,48
1596742815,84,71
1596744732,81,78
1596746679,79,65
1596748571,44,56
1596750496,40,78
1596752440,37,78
1596754330,41,104
1596756276,57,55
1596758200,39,78
1596760090,41,48
1596763001,58,99
1596764891,31,60
1596766841,36,69
1596768736,37,64
1596770654,27,67
1596772605,32,50
1596774494,35,35
1596776518,35,44
1596778333,42,49
1596780257,50,37
1596782206,43,40
1596784102,31,51
1596786012,52,47
1596787963,34,43
1596789850,45,49
1596791770,42,141
1596793718,46,152
1596795614,39,123
1596797532,35,164
1596799485,44,156
1596801375,42,137
1596803339,67,159
1596805382,51,187
1596807192,50,188
1596809060,36,128
1596810977,3,102
1596812927,3,192
1596814820,2,145
1596816732,0,127
1596818684,1,155
1596820573,1,148
1596822505,2,200
1596824452,1,190
1596826330,0,154
1596828254,2,160
1596830202,2,153
1596832090,1,106
1596834111,0,104
1596835965,0,63
1596837878,1,100
1596839772,0,78
1596841975,1,93
1596843863,1,78
1596845795,1,88
1596847725,2,49
1596849612,0,39
1596851533,2,37
1596853482,1,38
1596855417,3,37
1596857292,2,28
1596859289,1,43
1596861129,1,36
1596863055,1,35
1596865000,0,44
1596866895,2,63
1596868834,1,43
1596870759,1,31
1596872654,1,49
1596874571,2,39
1596876523,1,47
1596878408,1,52
1596880357,0,51
1596882279,1,47
1596884182,1,37
1596886134,1,65
1596888153,1,78
1596890201,4,107
1596892112,0,87
1596893949,2,93
1596895967,4,53
1596897853,3,3
1596899803,6,2
1596901730,3,2
1596903616,3,1
1596905534,3,0
1596907482,2,1
1596909375,1,2
1596911322,4,1
1596913409,2,0
1596915399,0,1
1596917302,1,0
1596919235,0,1
1596923054,5,1
1596924980,6,1
1596926926,2,1
1596928812,10,1
1596930747,2,1
1596932682,3,1
1596934585,5,2
1596936498,0,1
1596938611,2,1
1596940601,4,2
1596942494,4,1
1596944417,1,1
1596946360,3,1
1596948253,1,1
1596950176,6,1
1596952122,0,1
1596954032,6,2
1596955930,3,1
1596957895,1,0
1596959771,1,1
1596961944,1,3
1596963922,2,1
1596965804,3,0
1596967701,3,0
1596969616,4,2
1596971569,3,1
1596973455,6,1
1596975384,1,0
1596977326,0,1
1596979218,4,1
1596981034,2,3
1596982842,2,3
1596984731,0,4
1596986695,2,4
1596988570,16,3
1596990491,2,3
1596993611,9,1
1596995527,1,2
1596997480,0,5
1596999384,1,0
1597001288,3,0
1597004414,1,1
1597006331,2,0
1597008284,1,4
1597010174,3,5
1597012093,3,7
1597014153,4,1
1597016199,0,10
1597018100,3,1
1597020015,0,1
1597021968,3,4
1597024127,1,2
1597026024,3,1
1597027946,4,7
1597029896,4,1
1597031804,2,2
1597033695,3,1
1597035701,0,7
1597037534,1,3
1597039554,1,0
1597041409,1,7
1597043311,0,1
1597045216,1,4
1597047161,3,1
1597049057,0,2
1597050980,0,4
1597052927,1,1
1597054855,5,7
1597056737,16,0
1597058684,0,4
1597060589,0,5
1597062492,0,2
1597064563,1,0
1597066633,2,4
1597068523,3,3
1597072367,5,4
1597074279,2,2
1597076185,3,0
1597078100,1,5
1597080044,0,5
1597081938,7,0
1597083859,2,0
1597085800,2,0
1597087692,2,4
1597090573,1,2
1597092496,1,3
1597094439,3,1
1597096344,3,3
1597098260,1,3
1597100200,2,2
1597102094,1,2
1597104062,4,2
1597105959,0,1
1597107868,2,1
1597109784,2,3
1597111719,1,2
1597113619,4,4
1597115538,5,1
1597117484,1,4
1597119377,0,6
1597121299,3,0
1597123238,2,0
1597125138,8,1
1597127078,0,1
1597129006,1,0
1597130892,3,0
1597133774,1,4
1597135691,2,0
1597137642,1,2
1597139535,3,0
1597141459,1,5
1597143422,0,2
1597145293,4,0
1597147332,2,0
1597149172,4,1
1597151099,3,0
1597152975,0,1
1597154920,2,3
