DateTime,Entries,UniqueIPs
1596364597,5814,6041
1596366489,5814,6040
1596368406,5808,6033
1596370330,5823,6048
1596372279,5823,6048
1596374169,5838,6063
1596376088,5846,6074
1596378037,5849,6078
1596379929,5864,6094
1596381852,5883,6114
1596383801,5900,6131
1596385686,5917,6147
1596387608,5931,6161
1596389562,5944,6172
1596391447,5945,6173
1596393368,5937,6166
1596395330,5934,6162
1596397207,5945,6173
1596400083,5925,6149
1596402021,5933,6158
1596403959,5934,6159
1596405847,5940,6168
1596408013,5937,6168
1596411885,5929,6160
1596413765,5929,6160
1596415683,5926,6157
1596417635,5938,6168
1596419529,5936,6166
1596421447,5942,6172
1596423395,5943,6173
1596425284,5941,6172
1596427219,5943,6174
1596431047,5935,6165
1596432965,5939,6168
1596434928,5939,6169
1596436806,5939,6170
1596438727,5928,6159
1596440677,5936,6167
1596442583,5939,6169
1596444728,5949,6179
1596446648,5957,6187
1596448594,5959,6189
1596450483,5948,6180
1596452404,5949,6181
1596454358,5950,6183
1596456530,5955,6185
1596458408,5964,6194
1596462287,5939,6168
1596464168,5950,6179
1596466085,5956,6184
1596468044,5970,6198
1596469929,5986,6214
1596471849,5989,6217
1596473795,6001,6228
1596475690,5995,6222
1596477611,5998,6222
1596479564,5992,6216
1596481455,5994,6219
1596483371,5990,6215
1596485328,5990,6215
1596487210,5995,6220
1596489129,6008,6233
1596491082,6002,6227
1596492968,6003,6228
1596494891,6008,6233
1596496842,6028,6254
1596498733,6036,6262
1596500647,6030,6256
1596502598,6033,6261
1596504485,6025,6253
1596506414,6041,6269
1596509197,6024,6251
1596511236,6030,6257
1596513126,6033,6260
1596515290,6031,6258
1596517210,6033,6259
1596519157,6029,6255
1596521049,6034,6260
1596523047,6044,6269
1596524922,6051,6275
1596526808,6057,6279
1596528727,6078,6300
1596530678,6075,6298
1596532573,6080,6299
1596534489,6075,6294
1596536436,6069,6288
1596538332,6067,6285
1596540247,6072,6290
1596542867,6056,6275
1596544852,6049,6268
1596546732,6057,6276
1596548649,6056,6275
1596550567,6047,6267
1596552490,6054,6272
1596554436,6062,6280
1596556329,6061,6279
1596558247,6074,6293
1596560199,6088,6307
1596562083,6089,6308
1596564007,6107,6326
1596565954,6115,6334
1596568157,6104,6323
1596570004,6112,6331
1596572001,6108,6327
1596573876,6111,6333
1596575771,6111,6333
1596577687,6104,6327
1596579635,6102,6323
1596581524,6110,6331
1596583450,6106,6327
1596585395,6100,6322
1596587291,6113,6335
1596589209,6111,6331
1596591158,6111,6330
1596593048,6107,6327
1596594968,6106,6327
1596596919,6106,6326
1596598809,6109,6329
1596600728,6105,6325
1596602685,6096,6315
1596604568,6083,6303
1596606493,6089,6306
1596608433,6088,6305
1596610390,6089,6307
1596612276,6087,6305
1596614169,6101,6319
1596616088,6093,6311
1596618049,6090,6308
1596619929,6090,6307
1596622147,6091,6308
1596624037,6095,6309
1596627849,6066,6280
1596631688,6037,6250
1596633608,6059,6272
1596635554,6073,6286
1596637462,6070,6281
1596639366,6076,6285
1596642252,6072,6280
1596646089,6063,6270
1596648006,6069,6276
1596649954,6080,6287
1596651875,6071,6278
1596653767,6074,6281
1596655685,6068,6273
1596657650,6068,6274
1596659524,6071,6277
1596661694,6086,6292
1596663607,6087,6292
1596665560,6081,6286
1596667445,6079,6284
1596669368,6078,6283
1596671319,6077,6281
1596673204,6081,6285
1596675125,6087,6291
1596677076,6085,6289
1596678967,6081,6284
1596680885,6073,6278
1596682840,6076,6281
1596684724,6068,6274
1596686647,6059,6265
1596688599,6047,6253
1596690486,6045,6251
1596694356,6022,6228
1596696248,6005,6209
1596698169,5991,6195
1596700117,5972,6174
1596702006,5962,6164
1596703927,5963,6165
1596705879,5948,6150
1596707770,5934,6136
1596709687,5917,6118
1596711638,5910,6109
1596713526,5906,6104
1596717396,5881,6077
1596719294,5871,6067
1596721239,5866,6061
1596723132,5854,6049
1596725049,5852,6047
1596726977,5855,6050
1596728896,5855,6050
1596730834,5864,6060
1596732730,5876,6072
1596736595,5882,6078
1596738487,5886,6082
1596740440,5890,6086
1596744247,5884,6080
1596746204,5900,6095
1596748115,5909,6104
1596750007,5909,6104
1596751932,5905,6101
1596753874,5893,6089
1596755768,5888,6085
1596757688,5881,6076
1596759632,5880,6075
1596761525,5885,6079
1596765393,5865,6059
1596767289,5856,6050
1596771157,5839,6034
1596773051,5867,6062
1596774994,5868,6065
1596776911,5857,6054
1596778810,5866,6063
1596780763,5871,6067
1596782650,5865,6061
1596784567,5869,6065
1596788409,5847,6043
1596790327,5851,6047
1596792275,5854,6051
1596794193,5871,6068
1596796097,5880,6077
1596798045,5877,6072
1596799933,5875,6070
1596802101,5862,6056
1596804038,5869,6063
1596805929,5877,6071
1596807880,5879,6073
1596809780,5883,6075
1596811693,5895,6089
1596813634,5918,6113
1596815535,5926,6122
1596817447,5940,6138
1596819398,5945,6143
1596821286,5954,6154
1596823219,5974,6174
1596825154,5973,6173
1596827055,5975,6177
1596828967,5992,6198
1596830916,6002,6210
1596832806,6003,6210
1596834727,6007,6214
1596836691,6029,6236
1596838600,6019,6225
1596842406,6012,6218
1596844325,6015,6221
1596846275,6020,6225
1596848166,6017,6225
1596850085,6021,6229
1596852036,6045,6254
1596853932,6054,6262
1596855848,6059,6266
1596859687,6056,6266
1596861612,6059,6269
1596863555,6062,6272
1596865450,6073,6284
1596867369,6077,6288
1596869316,6079,6290
1596871204,6087,6298
1596873125,6093,6305
1596875077,6092,6305
1596876969,6091,6305
1596878929,6091,6306
1596880851,6099,6314
1596882726,6101,6318
1596884652,6111,6329
1596886595,6115,6333
1596888490,6140,6358
1596890406,6146,6365
1596892358,6148,6369
1596894253,6150,6371
1596896170,6157,6378
1596898117,6157,6379
1596900032,6169,6391
1596901929,6170,6391
1596903890,6169,6391
1596905767,6193,6421
1596907686,6186,6414
1596909635,6187,6415
1596911524,6205,6433
1596913701,6190,6418
1596915610,6192,6420
1596919448,6182,6410
1596921384,6177,6405
1596923317,6180,6406
1596925209,6194,6420
1596930966,6207,6433
1596933131,6191,6416
1596935049,6192,6417
1596936994,6188,6417
1596938894,6187,6416
1596940811,6188,6418
1596942758,6205,6435
1596944649,6199,6430
1596946571,6192,6423
1596948517,6211,6446
1596950410,6212,6445
1596952328,6213,6446
1596954279,6208,6441
1596956170,6213,6445
1596958089,6210,6442
1596960040,6209,6441
1596961931,6216,6448
1596965794,6201,6432
1596967691,6194,6426
1596969608,6198,6430
1596971559,6197,6429
1596973447,6202,6434
1596975369,6198,6430
1596977316,6205,6437
1596979206,6198,6431
1596981127,6189,6421
1596983077,6187,6422
1596984967,6188,6424
1596986889,6186,6423
1596988842,6182,6421
1596990729,6179,6421
1596992653,6179,6425
1596994595,6182,6428
1596996489,6181,6429
1596998412,6183,6431
1597002249,6174,6424
1597004169,6186,6436
1597006120,6192,6444
1597008006,6187,6443
1597009929,6192,6449
1597013772,6172,6429
1597015685,6193,6451
1597017641,6199,6458
1597019529,6211,6470
1597021695,6221,6480
1597023610,6219,6476
1597025558,6216,6473
1597027450,6226,6484
1597029370,6214,6472
1597031323,6215,6476
1597033207,6210,6470
1597035127,6239,6499
1597037122,6235,6495
1597038967,6239,6498
1597040886,6236,6491
1597042843,6234,6490
1597044728,6227,6483
1597046652,6224,6481
1597048593,6222,6480
1597050497,6220,6478
1597052416,6208,6466
1597054357,6210,6468
1597056249,6222,6477
1597058170,6216,6473
1597060121,6220,6477
1597062016,6216,6473
1597063929,6225,6482
1597065878,6245,6502
1597067770,6258,6515
1597069685,6258,6515
1597071634,6267,6524
1597073655,6275,6529
1597075715,6271,6526
1597077610,6276,6529
1597079525,6264,6518
1597081475,6270,6525
1597083369,6276,6531
1597085289,6272,6527
1597089125,6246,6501
1597091047,6248,6502
1597092993,6245,6502
1597094888,6239,6496
1597096814,6247,6505
1597098752,6253,6510
1597100654,6261,6516
1597104529,6244,6499
1597106406,6255,6510
1597108331,6268,6524
1597110272,6277,6533
1597112164,6286,6542
1597114084,6299,6555
1597116035,6315,6572
1597117926,6311,6568
1597119849,6310,6567
1597121791,6318,6575
1597123690,6311,6568
1597125635,6323,6580
1597128487,6303,6559
1597130434,6302,6559
1597132327,6304,6559
1597134248,6293,6548
1597136193,6302,6555
1597138091,6305,6559
1597140069,6310,6564
1597141958,6316,6570
1597143851,6318,6574
1597145771,6331,6588
1597147718,6338,6595
1597149606,6360,6617
1597151529,6371,6628
1597153474,6357,6610
1597155366,6370,6623
1597161124,6343,6594
1597163079,6329,6580
